Start Map	X	Y	End Map	DestX	DestY	Group	Friendly Name
OLIVINE_GOOD_ROD_HOUSE	3	7	OLIVINE_CITY	13	15	Olivine Good Rod House	OLIVINE_GOOD_ROD_HOUSE Exit 2
OLIVINE_CAFE	2	7	OLIVINE_CITY	7	21	Olivine Cafe	OLIVINE_CAFE Exit
OLIVINE_CAFE	3	7	OLIVINE_CITY	7	21	Olivine Cafe	OLIVINE_CAFE Exit 2
OLIVINE_MART	2	7	OLIVINE_CITY	19	17	Olivine Mart	OLIVINE_MART Exit
OLIVINE_MART	3	7	OLIVINE_CITY	19	17	Olivine Mart	OLIVINE_MART Exit 2
ROUTE_38_ECRUTEAK_GATE	0	4	ROUTE_38	35	8	Ecruteak/Route 38 Gate	Route 38 Exit from Ecruteak 
ROUTE_38_ECRUTEAK_GATE	0	5	ROUTE_38	35	9	Ecruteak/Route 38 Gate	Route 38 Exit from Ecruteak  2
ROUTE_38_ECRUTEAK_GATE	9	4	ECRUTEAK_CITY	0	18	Ecruteak/Route 38 Gate	Ecruteak Exit from Route 38 
ROUTE_38_ECRUTEAK_GATE	9	5	ECRUTEAK_CITY	0	19	Ecruteak/Route 38 Gate	Ecruteak Exit from Route 38  2
ROUTE_39_BARN	3	7	ROUTE_39	1	3	Miltank Barn	Miltank Barn Exit
ROUTE_39_BARN	4	7	ROUTE_39	1	3	Miltank Barn	Miltank Barn Exit 2
ROUTE_39_FARMHOUSE	2	7	ROUTE_39	5	3	Farmhouse	Farmhouse Exit
ROUTE_39_FARMHOUSE	3	7	ROUTE_39	5	3	Farmhouse	Farmhouse Exit 2
MAHOGANY_RED_GYARADOS_SPEECH_HOUSE	2	7	MAHOGANY_TOWN	17	7	Mahogoney Gyarados House	MAHOGANY_RED_GYARADOS_SPEECH_HOUSE Exit
MAHOGANY_RED_GYARADOS_SPEECH_HOUSE	3	7	MAHOGANY_TOWN	17	7	Mahogoney Gyarados House	MAHOGANY_RED_GYARADOS_SPEECH_HOUSE Exit 2
MAHOGANY_GYM	4	17	MAHOGANY_TOWN	6	13	Mahogany Gym	MAHOGANY_GYM Exit
MAHOGANY_GYM	5	17	MAHOGANY_TOWN	6	13	Mahogany Gym	MAHOGANY_GYM Exit 2
MAHOGANY_POKECENTER_1F	3	7	MAHOGANY_TOWN	15	13	Mahogany Center	MAHOGANY_POKECENTER_1F Exit
MAHOGANY_POKECENTER_1F	4	7	MAHOGANY_TOWN	15	13	Mahogany Center	MAHOGANY_POKECENTER_1F Exit 2
MAHOGANY_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Mahogany Center	MAHOGANY_POKECENTER_1F Exit 2 2
ROUTE_42_ECRUTEAK_GATE	0	4	ECRUTEAK_CITY	35	26	Ecruteak/Route 42 Gate	Ecruteak Exit from Route 42 
ROUTE_42_ECRUTEAK_GATE	0	5	ECRUTEAK_CITY	35	27	Ecruteak/Route 42 Gate	Ecruteak Exit from Route 42  2
ROUTE_42_ECRUTEAK_GATE	9	4	ROUTE_42	0	8	Ecruteak/Route 42 Gate	Route 42 Exit from Ecruteak 
ROUTE_42_ECRUTEAK_GATE	9	5	ROUTE_42	0	9	Ecruteak/Route 42 Gate	Route 42 Exit from Ecruteak  2
DIGLETTS_CAVE	3	33	VERMILION_CITY	34	7	Digletts Cave Vermilion Side	Digletts Cave Vermilion Exit
DIGLETTS_CAVE	5	31	DIGLETTS_CAVE	17	33	Digletts Cave Vermilion Side	Digletts Cave Vermilion Side 
DIGLETTS_CAVE	15	5	ROUTE_2	12	7	Digletts Cave Route 2 Side	Digletts Cave Route 2 Exit
DIGLETTS_CAVE	17	3	DIGLETTS_CAVE	3	3	Digletts Cave Route 2 Side	Digletts Cave Route 2 Side 
DIGLETTS_CAVE	17	33	DIGLETTS_CAVE	5	31	Digletts Cave Main	Digletts Cave Ladder Vermilion 
DIGLETTS_CAVE	3	3	DIGLETTS_CAVE	17	3	Digletts Cave Main	Digletts Cave Ladder Route 2 
MOUNT_MOON	3	3	ROUTE_3	52	1	Mount Moon Main	Mt Moon Route 3 Exit
MOUNT_MOON	15	15	ROUTE_4	2	5	Mount Moon Main	Mt Moon Route 4 Exit
MOUNT_MOON	13	3	MOUNT_MOON	25	3	Mount Moon Main	Mt Moon Main Shop Path 
MOUNT_MOON	15	11	MOUNT_MOON	25	13	Mount Moon Main Ledge	Mount Moon Main Ledge 
MOUNT_MOON	25	5	MOUNT_MOON_SQUARE	20	5	Mount Moon Shop Passage Out	Mount Moon Shop Passage Out Exit
MOUNT_MOON	25	15	MOUNT_MOON_SQUARE	22	11	Mount Moon Shop Passage In	Mount Moon Shop Passage In Exit
MOUNT_MOON	25	3	MOUNT_MOON	13	3	Mount Moon Shop Passage Out	Mount Moon Shop Passage Out 
MOUNT_MOON	25	13	MOUNT_MOON	15	11	Mount Moon Shop Passage In	Mount Moon Shop Passage In 
UNDERGROUND_PATH	3	2	ROUTE_5_UNDERGROUND_PATH_ENTRANCE	4	3	NS Underground	Underground Exit Route 5 
UNDERGROUND_PATH	3	24	ROUTE_6_UNDERGROUND_PATH_ENTRANCE	4	3	NS Underground	Underground Exit Route 6 
ROCK_TUNNEL_1F	15	3	ROUTE_9	48	15	Rock Tunnel North Exit	Rock Tunnel North Exit
ROCK_TUNNEL_1F	11	25	ROUTE_10_SOUTH	6	1	Rock Tunnel South Exit	Rock Tunnel South Exit
ROCK_TUNNEL_1F	5	3	ROCK_TUNNEL_B1F	23	3	Rock Tunnel 1F Passage	Rock Tunnel Passage TS 
ROCK_TUNNEL_1F	15	9	ROCK_TUNNEL_B1F	17	9	Rock Tunnel 1F Passage	Rock Tunnel Passage TN 
ROCK_TUNNEL_1F	27	3	ROCK_TUNNEL_B1F	25	23	Rock Tunnel North Exit	Rock Tunnel North Ladder 
ROCK_TUNNEL_1F	27	13	ROCK_TUNNEL_B1F	3	3	Rock Tunnel South Exit	Rock Tunnel South Ladder 
ROCK_TUNNEL_B1F	3	3	ROCK_TUNNEL_1F	27	13	Rock Tunnel BF1 South	Rock Tunnel BF1 South Passage North 
ROCK_TUNNEL_B1F	17	9	ROCK_TUNNEL_1F	15	9	Rock Tunnel BF1 South	Rock Tunnel BF1 South Passage East 
ROCK_TUNNEL_B1F	23	3	ROCK_TUNNEL_1F	5	3	Rock Tunnel BF1 North	Rock Tunnel BF1 North Passage North 
ROCK_TUNNEL_B1F	25	23	ROCK_TUNNEL_1F	27	3	Rock Tunnel BF1 North	Rock Tunnel BF1 North Passage South 
SAFARI_ZONE_FUCHSIA_GATE_BETA	4	0	SAFARI_ZONE_BETA	9	23	X	X
SAFARI_ZONE_FUCHSIA_GATE_BETA	5	0	SAFARI_ZONE_BETA	10	23	X	X
SAFARI_ZONE_FUCHSIA_GATE_BETA	4	7	FUCHSIA_CITY	18	3	X	X
SAFARI_ZONE_FUCHSIA_GATE_BETA	5	7	FUCHSIA_CITY	18	3	X	X
SAFARI_ZONE_BETA	9	23	SAFARI_ZONE_FUCHSIA_GATE_BETA	4	0	X	X
SAFARI_ZONE_BETA	10	23	SAFARI_ZONE_FUCHSIA_GATE_BETA	5	0	X	X
VICTORY_ROAD	9	67	VICTORY_ROAD_GATE	9	0	Victory Road Hall 1	Victory Road Gate Exit
VICTORY_ROAD	1	49	VICTORY_ROAD	1	35	Victory Road Hall 1	Victory Road 1F Up 
VICTORY_ROAD	1	35	VICTORY_ROAD	1	49	Victory Road Hall 2	Victory Road 2F Down 
VICTORY_ROAD	13	31	VICTORY_ROAD	13	17	Victory Road Hall 2	Victory Road 2F Up 
VICTORY_ROAD	13	17	VICTORY_ROAD	13	31	Victory Road Hall 3	Victory Road 3F Down 
VICTORY_ROAD	17	33	VICTORY_ROAD	17	19	Victory Road Hall 2 Ledge	Victory Road 2F Ledge Up 
VICTORY_ROAD	17	19	VICTORY_ROAD	17	33	Victory Road Hall 3 Ledge	Victory Road 3F Ledge Down 
VICTORY_ROAD	0	11	VICTORY_ROAD	0	27	Victory Road Hall 3	Victory Road 3F Hole
VICTORY_ROAD	0	27	VICTORY_ROAD	0	11	Victory Road Hall 2 Ledge TM	Victory Road 3F Hole Drop Point
VICTORY_ROAD	13	5	ROUTE_23	9	13	Victory Road Hall 3	VICTORY_ROAD Exit
ECRUTEAK_TIN_TOWER_ENTRANCE	4	17	ECRUTEAK_CITY	18	11	Tin Tower Access Entrance	Tin Tower Access Exit
ECRUTEAK_TIN_TOWER_ENTRANCE	5	17	ECRUTEAK_CITY	18	11	Tin Tower Access Entrance	Tin Tower Access Exit 2
ECRUTEAK_TIN_TOWER_ENTRANCE	5	3	ECRUTEAK_TIN_TOWER_ENTRANCE	17	15	Tin Tower Access North	Tin Tower Access Corridor Entrance
ECRUTEAK_TIN_TOWER_ENTRANCE	17	15	ECRUTEAK_TIN_TOWER_ENTRANCE	5	3	Tin Tower Access Corridor	Tin Tower Access Corridor Exit
ECRUTEAK_TIN_TOWER_ENTRANCE	17	3	WISE_TRIOS_ROOM	1	4	Tin Tower Access Corridor	Wise Trio Room From Access Entrance
WISE_TRIOS_ROOM	7	4	ECRUTEAK_CITY	20	2	Wise Trio East	Wise Trio East Exit
WISE_TRIOS_ROOM	7	5	ECRUTEAK_CITY	20	3	Wise Trio East	Wise Trio East Exit 2
WISE_TRIOS_ROOM	1	4	ECRUTEAK_TIN_TOWER_ENTRANCE	17	3	Wise Trio West	Wise Trio West Exit
ECRUTEAK_POKECENTER_1F	3	7	ECRUTEAK_CITY	23	27	Ecruteak Center	ECRUTEAK_POKECENTER_1F Exit
ECRUTEAK_POKECENTER_1F	4	7	ECRUTEAK_CITY	23	27	Ecruteak Center	ECRUTEAK_POKECENTER_1F Exit 2
ECRUTEAK_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Ecruteak Center	ECRUTEAK_POKECENTER_1F Exit 2 2
ECRUTEAK_LUGIA_SPEECH_HOUSE	3	7	ECRUTEAK_CITY	5	21	Ecruteak Lugia House	ECRUTEAK_LUGIA_SPEECH_HOUSE Exit
ECRUTEAK_LUGIA_SPEECH_HOUSE	4	7	ECRUTEAK_CITY	5	21	Ecruteak Lugia House	ECRUTEAK_LUGIA_SPEECH_HOUSE Exit 2
DANCE_THEATRE	5	13	ECRUTEAK_CITY	23	21	Dance Theater	DANCE_THEATRE Exit
DANCE_THEATRE	6	13	ECRUTEAK_CITY	23	21	Dance Theater	DANCE_THEATRE Exit 2
ECRUTEAK_MART	2	7	ECRUTEAK_CITY	29	21	Ecruteak Mart	ECRUTEAK_MART Exit
ECRUTEAK_MART	3	7	ECRUTEAK_CITY	29	21	Ecruteak Mart	ECRUTEAK_MART Exit 2
ECRUTEAK_GYM	4	17	ECRUTEAK_CITY	6	27	Ecruteak Gym	ECRUTEAK_GYM Exit
ECRUTEAK_GYM	5	17	ECRUTEAK_CITY	6	27	Ecruteak Gym	ECRUTEAK_GYM Exit 2
ECRUTEAK_GYM	4	14	ECRUTEAK_GYM	2	4	X	X
ECRUTEAK_GYM	2	4	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	3	4	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	4	4	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	4	5	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	6	7	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	7	4	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	2	6	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	3	6	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	4	6	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	5	6	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	7	6	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	7	7	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	4	8	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	5	8	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	6	8	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	7	8	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	2	8	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	2	9	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	2	10	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	2	11	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	4	10	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	5	10	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	2	12	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	3	12	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	4	12	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	5	12	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	7	10	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	7	11	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	7	12	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_GYM	7	13	ECRUTEAK_GYM	4	14	X	X
ECRUTEAK_ITEMFINDER_HOUSE	3	7	ECRUTEAK_CITY	13	27	Ecruteak Itemfinder House	ECRUTEAK_ITEMFINDER_HOUSE Exit
ECRUTEAK_ITEMFINDER_HOUSE	4	7	ECRUTEAK_CITY	13	27	Ecruteak Itemfinder House	ECRUTEAK_ITEMFINDER_HOUSE Exit 2
BLACKTHORN_GYM_1F	4	17	BLACKTHORN_CITY	18	11	Blackthorn Gym 1F Main	BLACKTHORN_GYM_1F Exit
BLACKTHORN_GYM_1F	5	17	BLACKTHORN_CITY	18	11	Blackthorn Gym 1F Main	BLACKTHORN_GYM_1F Exit 2
BLACKTHORN_GYM_1F	1	7	BLACKTHORN_GYM_2F	1	7	Blackthorn Gym 1F Main	Blackthorn Gym First Stairs Up 
BLACKTHORN_GYM_1F	7	9	BLACKTHORN_GYM_2F	7	9	Blackthorn Gym Middle	Blackthorn Gym Second Stairs Up 
BLACKTHORN_GYM_1F	2	6	BLACKTHORN_GYM_2F	2	5	Blackthorn Gym 1F Main	Blackthorn Gym 1F West Hole Drop Point
BLACKTHORN_GYM_1F	7	7	BLACKTHORN_GYM_2F	8	7	Blackthorn Gym Middle	Blackthorn Gym 1F South East Hole Drop Point
BLACKTHORN_GYM_1F	7	6	BLACKTHORN_GYM_2F	8	3	Blackthorn Gym Middle	Blackthorn Gym 1F South West Hole Drop Point
BLACKTHORN_GYM_2F	1	7	BLACKTHORN_GYM_1F	1	7	Blackthorn Gym Boulders Room	Blackthorn Gym First Stairs Down 
BLACKTHORN_GYM_2F	7	9	BLACKTHORN_GYM_1F	7	9	Blackthorn Gym Boulders Room	Blackthorn Gym Second Stairs Down 
BLACKTHORN_GYM_2F	2	5	BLACKTHORN_GYM_1F	2	6	Blackthorn Gym Boulders Room	Blackthorn Gym 2F West Hole
BLACKTHORN_GYM_2F	8	7	BLACKTHORN_GYM_1F	7	7	Blackthorn Gym Boulders Room	Blackthorn Gym 2F South East Hole
BLACKTHORN_GYM_2F	8	3	BLACKTHORN_GYM_1F	7	6	Blackthorn Gym Boulders Room	Blackthorn Gym 2F North East Hole
BLACKTHORN_DRAGON_SPEECH_HOUSE	2	7	BLACKTHORN_CITY	13	21	Blackthorn Dragon Speech House	BLACKTHORN_DRAGON_SPEECH_HOUSE Exit
BLACKTHORN_DRAGON_SPEECH_HOUSE	3	7	BLACKTHORN_CITY	13	21	Blackthorn Dragon Speech House	BLACKTHORN_DRAGON_SPEECH_HOUSE Exit 2
BLACKTHORN_EMYS_HOUSE	2	7	BLACKTHORN_CITY	29	23	Blackthorn Trade House	Blackthorn Trade House Exit
BLACKTHORN_EMYS_HOUSE	3	7	BLACKTHORN_CITY	29	23	Blackthorn Trade House	Blackthorn Trade House Exit 2
BLACKTHORN_MART	2	7	BLACKTHORN_CITY	15	29	Blackthorn Mart	BLACKTHORN_MART Exit
BLACKTHORN_MART	3	7	BLACKTHORN_CITY	15	29	Blackthorn Mart	BLACKTHORN_MART Exit 2
BLACKTHORN_POKECENTER_1F	3	7	BLACKTHORN_CITY	21	29	Blackthorn Poke Center	BLACKTHORN_POKECENTER_1F Exit
BLACKTHORN_POKECENTER_1F	4	7	BLACKTHORN_CITY	21	29	Blackthorn Poke Center	BLACKTHORN_POKECENTER_1F Exit 2
BLACKTHORN_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Blackthorn Poke Center	BLACKTHORN_POKECENTER_1F Exit 2 2
MOVE_DELETERS_HOUSE	2	7	BLACKTHORN_CITY	9	31	Move Deleters	MOVE_DELETERS_HOUSE Exit
MOVE_DELETERS_HOUSE	3	7	BLACKTHORN_CITY	9	31	Move Deleters	MOVE_DELETERS_HOUSE Exit 2
CINNABAR_POKECENTER_1F	3	7	CINNABAR_ISLAND	11	11	Cinnabar Pokecenter	CINNABAR_POKECENTER_1F Exit
CINNABAR_POKECENTER_1F	4	7	CINNABAR_ISLAND	11	11	Cinnabar Pokecenter	CINNABAR_POKECENTER_1F Exit 2
CINNABAR_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Cinnabar Pokecenter	CINNABAR_POKECENTER_1F Exit 2 2
CINNABAR_POKECENTER_2F_BETA	0	7	CINNABAR_POKECENTER_1F	0	7	X	X
ROUTE_19_FUCHSIA_GATE	4	0	FUCHSIA_CITY	7	35	Fucshia/Route 19 Gate	Fuschia Exit from Route 19 
ROUTE_19_FUCHSIA_GATE	5	0	FUCHSIA_CITY	8	35	Fucshia/Route 19 Gate	Fuschia Exit from Route 19  2
ROUTE_19_FUCHSIA_GATE	4	7	ROUTE_19	7	3	Fucshia/Route 19 Gate	Route 19 Exit from Fuschia  
ROUTE_19_FUCHSIA_GATE	5	7	ROUTE_19	7	3	Fucshia/Route 19 Gate	Route 19 Exit from Fuschia   2
SEAFOAM_GYM	5	5	ROUTE_20	38	7	Seafoam Gym	SEAFOAM_GYM Exit
CERULEAN_GYM_BADGE_SPEECH_HOUSE	2	7	CERULEAN_CITY	7	15	Cerulean Gym Badge House	CERULEAN_GYM_BADGE_SPEECH_HOUSE Exit
CERULEAN_GYM_BADGE_SPEECH_HOUSE	3	7	CERULEAN_CITY	7	15	Cerulean Gym Badge House	CERULEAN_GYM_BADGE_SPEECH_HOUSE Exit 2
CERULEAN_POLICE_STATION	2	7	CERULEAN_CITY	28	17	Cerulean Dig House	CERULEAN_POLICE_STATION Exit
CERULEAN_POLICE_STATION	3	7	CERULEAN_CITY	28	17	Cerulean Dig House	CERULEAN_POLICE_STATION Exit 2
CERULEAN_TRADE_SPEECH_HOUSE	2	7	CERULEAN_CITY	13	19	Cerulean Trade Speech House	CERULEAN_TRADE_SPEECH_HOUSE Exit
CERULEAN_TRADE_SPEECH_HOUSE	3	7	CERULEAN_CITY	13	19	Cerulean Trade Speech House	CERULEAN_TRADE_SPEECH_HOUSE Exit 2
CERULEAN_POKECENTER_1F	3	7	CERULEAN_CITY	19	21	Cerulean Pokecenter	CERULEAN_POKECENTER_1F Exit
CERULEAN_POKECENTER_1F	4	7	CERULEAN_CITY	19	21	Cerulean Pokecenter	CERULEAN_POKECENTER_1F Exit 2
CERULEAN_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Cerulean Pokecenter	CERULEAN_POKECENTER_1F Exit 2 2
CERULEAN_POKECENTER_2F_BETA	0	7	CERULEAN_POKECENTER_1F	3	7	Cerulean Pokecenter	CERULEAN_POKECENTER_1F Exit 2 2 2
CERULEAN_GYM	4	15	CERULEAN_CITY	30	23	Cerulean Gym	CERULEAN_GYM Exit
CERULEAN_GYM	5	15	CERULEAN_CITY	30	23	Cerulean Gym	CERULEAN_GYM Exit 2
CERULEAN_MART	2	7	CERULEAN_CITY	25	29	Cerulean Mart	CERULEAN_MART Exit
CERULEAN_MART	3	7	CERULEAN_CITY	25	29	Cerulean Mart	CERULEAN_MART Exit 2
ROUTE_10_POKECENTER_1F	3	7	ROUTE_10_NORTH	11	1	Route 10 Pokecenter	ROUTE_10_POKECENTER_1F Exit
ROUTE_10_POKECENTER_1F	4	7	ROUTE_10_NORTH	11	1	Route 10 Pokecenter	ROUTE_10_POKECENTER_1F Exit 2
ROUTE_10_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Route 10 Pokecenter	ROUTE_10_POKECENTER_1F Exit 2 2
ROUTE_10_POKECENTER_2F_BETA	0	7	ROUTE_10_POKECENTER_1F	0	7	X	X
POWER_PLANT	2	17	ROUTE_10_NORTH	3	9	Power Plant Building	POWER_PLANT Exit
POWER_PLANT	3	17	ROUTE_10_NORTH	3	9	Power Plant Building	POWER_PLANT Exit 2
BILLS_HOUSE	2	7	ROUTE_25	47	5	Bills Grandfather House	BILLS_HOUSE Exit
BILLS_HOUSE	3	7	ROUTE_25	47	5	Bills Grandfather House	BILLS_HOUSE Exit 2
AZALEA_POKECENTER_1F	3	7	AZALEA_TOWN	15	9	Azalea Center	AZALEA_POKECENTER_1F Exit
AZALEA_POKECENTER_1F	4	7	AZALEA_TOWN	15	9	Azalea Center	AZALEA_POKECENTER_1F Exit 2
AZALEA_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Azalea Center	AZALEA_POKECENTER_1F Exit 2 2
CHARCOAL_KILN	2	7	AZALEA_TOWN	21	13	Charcoal Kiln	CHARCOAL_KILN Exit
CHARCOAL_KILN	3	7	AZALEA_TOWN	21	13	Charcoal Kiln	CHARCOAL_KILN Exit 2
AZALEA_MART	2	7	AZALEA_TOWN	21	5	Azalea Mart	AZALEA_MART Exit
AZALEA_MART	3	7	AZALEA_TOWN	21	5	Azalea Mart	AZALEA_MART Exit 2
KURTS_HOUSE	3	7	AZALEA_TOWN	9	5	Kurts House	KURTS_HOUSE Exit
KURTS_HOUSE	4	7	AZALEA_TOWN	9	5	Kurts House	KURTS_HOUSE Exit 2
AZALEA_GYM	4	15	AZALEA_TOWN	10	15	Azalea Gym	AZALEA_GYM Exit
AZALEA_GYM	5	15	AZALEA_TOWN	10	15	Azalea Gym	AZALEA_GYM Exit 2
LAKE_OF_RAGE_HIDDEN_POWER_HOUSE	2	7	LAKE_OF_RAGE	7	3	Lake Of Rage Hidden Power House	LAKE_OF_RAGE_HIDDEN_POWER_HOUSE Exit
LAKE_OF_RAGE_HIDDEN_POWER_HOUSE	3	7	LAKE_OF_RAGE	7	3	Lake Of Rage Hidden Power House	LAKE_OF_RAGE_HIDDEN_POWER_HOUSE Exit 2
LAKE_OF_RAGE_MAGIKARP_HOUSE	2	7	LAKE_OF_RAGE	27	31	Lake Of Rage Magikarp House	LAKE_OF_RAGE_MAGIKARP_HOUSE Exit
LAKE_OF_RAGE_MAGIKARP_HOUSE	3	7	LAKE_OF_RAGE	27	31	Lake Of Rage Magikarp House	LAKE_OF_RAGE_MAGIKARP_HOUSE Exit 2
ROUTE_43_MAHOGANY_GATE	4	0	ROUTE_43	9	51	Mahogany/Route 43 Gate	Route 43 Exit from Mahogoney 
ROUTE_43_MAHOGANY_GATE	5	0	ROUTE_43	10	51	Mahogany/Route 43 Gate	Route 43 Exit from Mahogoney  2
ROUTE_43_MAHOGANY_GATE	4	7	MAHOGANY_TOWN	9	1	Mahogany/Route 43 Gate	Mahogany Exit from Route 43 
ROUTE_43_MAHOGANY_GATE	5	7	MAHOGANY_TOWN	9	1	Mahogany/Route 43 Gate	Mahogany Exit from Route 43  2
ROUTE_43_GATE	4	0	ROUTE_43	17	31	Route 43 Gate	Route 43 Gate North Exit
ROUTE_43_GATE	5	0	ROUTE_43	18	31	Route 43 Gate	Route 43 Gate North Exit 2
ROUTE_43_GATE	4	7	ROUTE_43	17	35	Route 43 Gate	Route 43 Gate South Exit
ROUTE_43_GATE	5	7	ROUTE_43	17	35	Route 43 Gate	Route 43 Gate South Exit 2
VIOLET_MART	2	7	VIOLET_CITY	9	17	Violet Mart	VIOLET_MART Exit
VIOLET_MART	3	7	VIOLET_CITY	9	17	Violet Mart	VIOLET_MART Exit 2
VIOLET_GYM	4	15	VIOLET_CITY	18	17	Violet Gym	VIOLET_GYM Exit
VIOLET_GYM	5	15	VIOLET_CITY	18	17	Violet Gym	VIOLET_GYM Exit 2
EARLS_POKEMON_ACADEMY	3	15	VIOLET_CITY	30	17	Violet School	Violet School Exit
EARLS_POKEMON_ACADEMY	4	15	VIOLET_CITY	30	17	Violet School	Violet School Exit 2
VIOLET_NICKNAME_SPEECH_HOUSE	3	7	VIOLET_CITY	3	15	Violet Nickname House	VIOLET_NICKNAME_SPEECH_HOUSE Exit
VIOLET_NICKNAME_SPEECH_HOUSE	4	7	VIOLET_CITY	3	15	Violet Nickname House	VIOLET_NICKNAME_SPEECH_HOUSE Exit 2
VIOLET_POKECENTER_1F	3	7	VIOLET_CITY	31	25	Violet Center	VIOLET_POKECENTER_1F Exit
VIOLET_POKECENTER_1F	4	7	VIOLET_CITY	31	25	Violet Center	VIOLET_POKECENTER_1F Exit 2
VIOLET_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Violet Center	VIOLET_POKECENTER_1F Exit 2 2
VIOLET_KYLES_HOUSE	3	7	VIOLET_CITY	21	29	Violet Trade House	Violet Trade House Exit
VIOLET_KYLES_HOUSE	4	7	VIOLET_CITY	21	29	Violet Trade House	Violet Trade House Exit 2
ROUTE_32_RUINS_OF_ALPH_GATE	0	4	RUINS_OF_ALPH_OUTSIDE	13	20	Ruins/Route 32 Gate	Ruins to Route 32 Gate Exit
ROUTE_32_RUINS_OF_ALPH_GATE	0	5	RUINS_OF_ALPH_OUTSIDE	13	21	Ruins/Route 32 Gate	Ruins to Route 32 Gate Exit 2
ROUTE_32_RUINS_OF_ALPH_GATE	9	4	ROUTE_32	4	2	Ruins/Route 32 Gate	Route 32 to Ruins Gate Exit
ROUTE_32_RUINS_OF_ALPH_GATE	9	5	ROUTE_32	4	3	Ruins/Route 32 Gate	Route 32 to Ruins Gate Exit 2
ROUTE_32_POKECENTER_1F	3	7	ROUTE_32	11	73	Route 32 Center	ROUTE_32_POKECENTER_1F Exit
ROUTE_32_POKECENTER_1F	4	7	ROUTE_32	11	73	Route 32 Center	ROUTE_32_POKECENTER_1F Exit 2
ROUTE_32_POKECENTER_1F	0	7	POKECENTER_2F	0	7	Route 32 Center	ROUTE_32_POKECENTER_1F Exit 2 2
ROUTE_35_GOLDENROD_GATE	4	0	ROUTE_35	9	33	Goldenrod/Route 35 Gate	Goldenrod To Route 35 Gate Exit
ROUTE_35_GOLDENROD_GATE	5	0	ROUTE_35	10	33	Goldenrod/Route 35 Gate	Goldenrod To Route 35 Gate Exit 2
ROUTE_35_GOLDENROD_GATE	4	7	GOLDENROD_CITY	19	1	Goldenrod/Route 35 Gate	Route 35 to Goldenrod Gate Exit
ROUTE_35_GOLDENROD_GATE	5	7	GOLDENROD_CITY	19	1	Goldenrod/Route 35 Gate	Route 35 to Goldenrod Gate Exit 2
ROUTE_35_NATIONAL_PARK_GATE	3	0	NATIONAL_PARK	10	47	National Park/Route 35 Gate	Route 35 to National Park Gate Exit
ROUTE_35_NATIONAL_PARK_GATE	4	0	NATIONAL_PARK	11	47	National Park/Route 35 Gate	Route 35 to National Park Gate Exit 2
ROUTE_35_NATIONAL_PARK_GATE	3	7	ROUTE_35	3	5	National Park/Route 35 Gate	National Park to Route 35 Gate Exit
ROUTE_35_NATIONAL_PARK_GATE	4	7	ROUTE_35	3	5	National Park/Route 35 Gate	National Park to Route 35 Gate Exit 2
ROUTE_36_RUINS_OF_ALPH_GATE	4	0	ROUTE_36	47	13	Ruins/Route 36 Gate	Ruins to Route 36 Gate Exit
