VIOLET_POKECENTER_1F Exit	(Violet Center)	->	VIOLET_POKECENTER_1F Entrance	(Violet)
VIOLET_POKECENTER_1F Exit 2	(Violet Center)	->	VIOLET_POKECENTER_1F Entrance	(Violet)
Violet Trade House Exit	(Violet Trade House)	->	Violet Trade House Entrance	(Violet)
Violet Trade House Exit 2	(Violet Trade House)	->	Violet Trade House Entrance	(Violet)
Ruins to Route 32 Gate Exit	(Ruins/Route 32 Gate)	->	Ruins to Route 32 Gate Entrance	(Ruins of Alph Main)
Ruins to Route 32 Gate Exit 2	(Ruins/Route 32 Gate)	->	Ruins to Route 32 Gate Entrance 2	(Ruins of Alph Main)
Route 32 to Ruins Gate Exit	(Ruins/Route 32 Gate)	->	Route 32 to Ruins Gate Entrance	(Violet)
Route 32 to Ruins Gate Exit 2	(Ruins/Route 32 Gate)	->	Route 32 to Ruins Gate Entrance 2	(Violet)
ROUTE_32_POKECENTER_1F Exit	(Route 32 Center)	->	ROUTE_32_POKECENTER_1F Entrance	(Route 32)
ROUTE_32_POKECENTER_1F Exit 2	(Route 32 Center)	->	ROUTE_32_POKECENTER_1F Entrance	(Route 32)
Goldenrod To Route 35 Gate Exit	(Goldenrod/Route 35 Gate)	->	Route 35 to Goldenrod Gate Entrance	(Route 35 Route)
Goldenrod To Route 35 Gate Exit 2	(Goldenrod/Route 35 Gate)	->	Route 35 to Goldenrod Gate Entrance 2	(Route 35 Route)
Route 35 to Goldenrod Gate Exit	(Goldenrod/Route 35 Gate)	->	Goldenrod North To Route 35 Gate Entrance	(Goldenrod)
Route 35 to Goldenrod Gate Exit 2	(Goldenrod/Route 35 Gate)	->	Goldenrod North To Route 35 Gate Entrance	(Goldenrod)
Route 35 to National Park Gate Exit	(National Park/Route 35 Gate)	->	National Park East Exit	(National Park)
Route 35 to National Park Gate Exit 2	(National Park/Route 35 Gate)	->	National Park East Exit 2	(National Park)
National Park to Route 35 Gate Exit	(National Park/Route 35 Gate)	->	Route 35 to National Park Gate Entrance	(Route 35 Route)
National Park to Route 35 Gate Exit 2	(National Park/Route 35 Gate)	->	Route 35 to National Park Gate Entrance	(Route 35 Route)
Ruins to Route 36 Gate Exit	(Ruins/Route 36 Gate)	->	Route 36 to Ruins Gate Entrance	(Violet)
Ruins to Route 36 Gate Exit 2	(Ruins/Route 36 Gate)	->	Route 36 to Ruins Gate Entrance 2	(Violet)
Route 36 to Ruins Gate Exit	(Ruins/Route 36 Gate)	->	Ruins to Route 36 Gate Entrance	(Ruins of Alph Main)
Route 36 to Ruins Gate Exit 2	(Ruins/Route 36 Gate)	->	Ruins to Route 36 Gate Entrance	(Ruins of Alph Main)
Route 36 to National Park Gate Exit	(National Park/Route 36 Gate)	->	National Park South Exit	(National Park)
Route 36 to National Park Gate Exit 2	(National Park/Route 36 Gate)	->	National Park South Exit 2	(National Park)
National Park to Route 36 Gate Exit	(National Park/Route 36 Gate)	->	Route 36 to National Park Gate Entrance	(Route 36)
National Park to Route 36 Gate Exit 2	(National Park/Route 36 Gate)	->	Route 36 to National Park Gate Entrance 2	(Route 36)
GOLDENROD_GYM Exit	(Goldenrod Gym)	->	GOLDENROD_GYM Entrance	(Goldenrod)
GOLDENROD_GYM Exit 2	(Goldenrod Gym)	->	GOLDENROD_GYM Entrance	(Goldenrod)
GOLDENROD_BIKE_SHOP Exit	(Goldenrod Bike Shop)	->	GOLDENROD_BIKE_SHOP Entrance	(Goldenrod)
GOLDENROD_BIKE_SHOP Exit 2	(Goldenrod Bike Shop)	->	GOLDENROD_BIKE_SHOP Entrance	(Goldenrod)
Goldenrod Happiness House Exit	(Goldenrod Happiness House)	->	GOLDENROD_HAPPINESS_RATER Entrance	(Goldenrod)
Goldenrod Happiness House Exit 2	(Goldenrod Happiness House)	->	GOLDENROD_HAPPINESS_RATER Entrance	(Goldenrod)
Bills House Exit	(Bills House)	->	BILLS_FAMILYS_HOUSE Entrance	(Goldenrod Rocket Corner Block)
Bills House Exit 2	(Bills House)	->	BILLS_FAMILYS_HOUSE Entrance	(Goldenrod Rocket Corner Block)
GOLDENROD_MAGNET_TRAIN_STATION Exit	(Goldenrod Station)	->	GOLDENROD_MAGNET_TRAIN_STATION Entrance	(Goldenrod)
GOLDENROD_MAGNET_TRAIN_STATION Exit 2	(Goldenrod Station)	->	GOLDENROD_MAGNET_TRAIN_STATION Entrance	(Goldenrod)
GOLDENROD_FLOWER_SHOP Exit	(Flower Shop)	->	GOLDENROD_FLOWER_SHOP Entrance	(Goldenrod)
GOLDENROD_FLOWER_SHOP Exit 2	(Flower Shop)	->	GOLDENROD_FLOWER_SHOP Entrance	(Goldenrod)
GOLDENROD_PP_SPEECH_HOUSE Exit	(Goldenrod PP House)	->	GOLDENROD_PP_SPEECH_HOUSE Entrance	(Goldenrod Rocket Block North)
GOLDENROD_PP_SPEECH_HOUSE Exit 2	(Goldenrod PP House)	->	GOLDENROD_PP_SPEECH_HOUSE Entrance	(Goldenrod Rocket Block North)
GOLDENROD_NAME_RATER Exit	(Goldenrod Name Rater)	->	GOLDENROD_NAME_RATER Entrance	(Goldenrod)
GOLDENROD_NAME_RATER Exit 2	(Goldenrod Name Rater)	->	GOLDENROD_NAME_RATER Entrance	(Goldenrod)
Goldenrod Dept. Store Exit	(Goldenrod Dept. Store)	->	GOLDENROD_DEPT_STORE_1F Entrance	(Goldenrod)
Goldenrod Dept. Store Exit 2	(Goldenrod Dept. Store)	->	GOLDENROD_DEPT_STORE_1F Entrance	(Goldenrod)
Goldenrod Dept. Store 1F Up 	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 2F Down 	(Goldenrod Dept. Store)
Goldenrod Dept. Store 2F Up 	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 3F Down 	(Goldenrod Dept. Store)
Goldenrod Dept. Store 2F Down 	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 1F Up 	(Goldenrod Dept. Store)
Goldenrod Dept. Store 3F Down 	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 2F Up 	(Goldenrod Dept. Store)
Goldenrod Dept. Store 3F Up 	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 4F Down 	(Goldenrod Dept. Store)
Goldenrod Dept. Store 4F Up 	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 5F Down 	(Goldenrod Dept. Store)
Goldenrod Dept. Store 4F Down 	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 3F Up 	(Goldenrod Dept. Store)
Goldenrod Dept. Store 5F Down 	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 4F Up 	(Goldenrod Dept. Store)
Goldenrod Dept. Store 5F Up 	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 6F Up 	(Goldenrod Dept. Store)
Goldenrod Dept. Store 6F Up 	(Goldenrod Dept. Store)	->	Goldenrod Dept. Store 5F Up 	(Goldenrod Dept. Store)
Goldenrod Dept. Store 6F Down 	(Goldenrod Dept. Store)	->	GOLDENROD_DEPT_STORE_ROOF Exit	(Goldenrod Dept. Store Roof)
GOLDENROD_DEPT_STORE_ROOF Exit	(Goldenrod Dept. Store Roof)	->	Goldenrod Dept. Store 6F Down 	(Goldenrod Dept. Store)
GOLDENROD_GAME_CORNER Exit	(Goldenrod Game Corner)	->	GOLDENROD_GAME_CORNER Entrance	(Goldenrod Rocket Corner Block)
GOLDENROD_GAME_CORNER Exit 2	(Goldenrod Game Corner)	->	GOLDENROD_GAME_CORNER Entrance	(Goldenrod Rocket Corner Block)
GOLDENROD_POKECENTER_1F Exit	(Goldenrod Center)	->	GOLDENROD_POKECENTER_1F Entrance	(Goldenrod)
GOLDENROD_POKECENTER_1F Exit 2	(Goldenrod Center)	->	GOLDENROD_POKECENTER_1F Entrance	(Goldenrod)
Azalea to Ilex Gate Exit	(Azalea/Ilex Gate)	->	Ilex to Azalea Gate Entrance	(Ilex South)
Azalea to Ilex Gate Exit 2	(Azalea/Ilex Gate)	->	Ilex to Azalea Gate Entrance 2	(Ilex South)
Ilex to Azalea Gate Exit	(Azalea/Ilex Gate)	->	Azalea Exit to Ilex Gate Entrance	(Azalea)
Ilex to Azalea Gate Exit 2	(Azalea/Ilex Gate)	->	Azalea Exit to Ilex Gate Entrance 2	(Azalea)
Ilex to Route 34 Gate Exit	(Ilex/Route 34 Gate)	->	Route 34 to Ilex Gate Entrance	(Goldenrod)
Ilex to Route 34 Gate Exit 2	(Ilex/Route 34 Gate)	->	Route 34 to Ilex Gate Entrance 2	(Goldenrod)
Route 34 to Ilex Gate Exit	(Ilex/Route 34 Gate)	->	Ilex to Route 34 Gate Entrance	(Ilex North)
Route 34 to Ilex Gate Exit 2	(Ilex/Route 34 Gate)	->	Ilex to Route 34 Gate Entrance	(Ilex North)
Daycare to Route Exit	(Daycare)	->	Route 34 Daycare Entrance	(Goldenrod)
Daycare to Route Exit 2	(Daycare)	->	Route 34 Daycare Entrance 2	(Goldenrod)
Daycare to Pokemon 	(Daycare)	->	Day Care Pokemon Entrance	(Day Care Outside)
Daycare to Pokemon  2	(Daycare)	->	Day Care Pokemon Entrance	(Day Care Outside)
VERMILION_FISHING_SPEECH_HOUSE Exit	(Vermilion Fishing House)	->	VERMILION_FISHING_SPEECH_HOUSE Entrance	(Vermilion)
VERMILION_FISHING_SPEECH_HOUSE Exit 2	(Vermilion Fishing House)	->	VERMILION_FISHING_SPEECH_HOUSE Entrance	(Vermilion)
VERMILION_POKECENTER_1F Exit	(Vermilion Center)	->	VERMILION_POKECENTER_1F Entrance	(Vermilion)
VERMILION_POKECENTER_1F Exit 2	(Vermilion Center)	->	VERMILION_POKECENTER_1F Entrance	(Vermilion)
X	(X)	->	VERMILION_POKECENTER_1F Exit 2 2	(Vermilion Center)
POKEMON_FAN_CLUB Exit	(Fan Club)	->	POKEMON_FAN_CLUB Entrance	(Vermilion)
POKEMON_FAN_CLUB Exit 2	(Fan Club)	->	POKEMON_FAN_CLUB Entrance	(Vermilion)
VERMILION_MAGNET_TRAIN_SPEECH_HOUSE Exit	(Vermilion Train House)	->	VERMILION_MAGNET_TRAIN_SPEECH_HOUSE Entrance	(Vermilion)
VERMILION_MAGNET_TRAIN_SPEECH_HOUSE Exit 2	(Vermilion Train House)	->	VERMILION_MAGNET_TRAIN_SPEECH_HOUSE Entrance	(Vermilion)
VERMILION_MART Exit	(Vermilion Mart)	->	VERMILION_MART Entrance	(Vermilion)
VERMILION_MART Exit 2	(Vermilion Mart)	->	VERMILION_MART Entrance	(Vermilion)
VERMILION_DIGLETTS_CAVE_SPEECH_HOUSE Exit	(Vermilion Diglett House)	->	VERMILION_DIGLETTS_CAVE_SPEECH_HOUSE Entrance	(Vermilion)
VERMILION_DIGLETTS_CAVE_SPEECH_HOUSE Exit 2	(Vermilion Diglett House)	->	VERMILION_DIGLETTS_CAVE_SPEECH_HOUSE Entrance	(Vermilion)
VERMILION_GYM Exit	(Vermilion Gym)	->	VERMILION_GYM Entrance	(Vermillion Gym Access)
VERMILION_GYM Exit 2	(Vermilion Gym)	->	VERMILION_GYM Entrance	(Vermillion Gym Access)
Route 6 to Saffron Gate Exit	(Saffron/Route 6 Gate)	->	Saffron to Route 6 Gate Entrance	(Saffron)
Route 6 to Saffron Gate Exit 2	(Saffron/Route 6 Gate)	->	Saffron to Route 6 Gate Entrance 2	(Saffron)
Saffron to Route 6 Gate Exit	(Saffron/Route 6 Gate)	->	Route 6 to Saffron Gate Entrance	(Vermilion)
Saffron to Route 6 Gate Exit 2	(Saffron/Route 6 Gate)	->	Route 6 to Saffron Gate Entrance	(Vermilion)
Route 6 Underground 	(Route 6 Underground Gate)	->	ROUTE_6_UNDERGROUND_PATH_ENTRANCE Entrance	(Vermilion Power)
Route 6 Underground  2	(Route 6 Underground Gate)	->	ROUTE_6_UNDERGROUND_PATH_ENTRANCE Entrance	(Vermilion Power)
Route 6 Underground Stairs 	(Route 6 Underground Gate)	->	Underground Exit Route 6 	(NS Underground)
REDS_HOUSE_1F Exit	(Reds House)	->	REDS_HOUSE_1F Entrance	(West Kanto)
REDS_HOUSE_1F Exit 2	(Reds House)	->	REDS_HOUSE_1F Entrance	(West Kanto)
Reds Room Entrance	(Reds House)	->	Reds House Down 	(Reds House 2F)
Reds House Down 	(Reds House 2F)	->	Reds Room Entrance	(Reds House)
BLUES_HOUSE Exit	(Blues House)	->	BLUES_HOUSE Entrance	(West Kanto)
BLUES_HOUSE Exit 2	(Blues House)	->	BLUES_HOUSE Entrance	(West Kanto)
OAKS_LAB Exit	(Oaks Lab)	->	OAKS_LAB Entrance	(West Kanto)
OAKS_LAB Exit 2	(Oaks Lab)	->	OAKS_LAB Entrance	(West Kanto)
PEWTER_NIDORAN_SPEECH_HOUSE Exit	(Pewter Nidoran House)	->	PEWTER_NIDORAN_SPEECH_HOUSE Entrance	(West Kanto)
PEWTER_NIDORAN_SPEECH_HOUSE Exit 2	(Pewter Nidoran House)	->	PEWTER_NIDORAN_SPEECH_HOUSE Entrance	(West Kanto)
PEWTER_GYM Exit	(Pewter Gym)	->	PEWTER_GYM Entrance	(West Kanto)
PEWTER_GYM Exit 2	(Pewter Gym)	->	PEWTER_GYM Entrance	(West Kanto)
PEWTER_MART Exit	(Pewter Mart)	->	PEWTER_MART Entrance	(West Kanto)
PEWTER_MART Exit 2	(Pewter Mart)	->	PEWTER_MART Entrance	(West Kanto)
PEWTER_POKECENTER_1F Exit	(Pewter Center)	->	PEWTER_POKECENTER_1F Entrance	(West Kanto)
PEWTER_POKECENTER_1F Exit 2	(Pewter Center)	->	PEWTER_POKECENTER_1F Entrance	(West Kanto)
X	(X)	->	PEWTER_POKECENTER_1F Exit 2 2	(Pewter Center)
PEWTER_SNOOZE_SPEECH_HOUSE Exit	(Pewter Snooze House)	->	PEWTER_SNOOZE_SPEECH_HOUSE Entrance	(West Kanto)
PEWTER_SNOOZE_SPEECH_HOUSE Exit 2	(Pewter Snooze House)	->	PEWTER_SNOOZE_SPEECH_HOUSE Entrance	(West Kanto)
Olivine Port Exit	(Olivine Port)	->	OLIVINE_PORT Entrance	(Olivine Port Corridor)
VERMILION_PORT Exit	(Vermilion Port)	->	VERMILION_PORT Entrance	(Vermilion Port Passage Corridor)
Top Far Right Ship Room Entrance	(Fast Ship)	->	Top Far Right Ship Room Exit	(Top Far Right Ship Room)
Top Right Ship Room Entrance	(Fast Ship)	->	Top Right Ship Room Exit	(Top Right Ship Room)
Top Left Ship Room Entrance	(Fast Ship)	->	Top Left Ship Room Exit	(Top Left Ship Room)
Top Far Left Ship Room Entrance	(Fast Ship)	->	Top Far Left Ship Room Exit	(Top Far Left Ship Room)
Bottom Far Left Ship Room Entrance	(Fast Ship)	->	Bottom Far Left Ship Room Exit	(Bottom Far Left Ship Room)
Bottom Left Ship Room Entrance	(Fast Ship)	->	Bottom Left Ship Room Exit	(Bottom Left Ship Room)
Bottom Right Ship Room Entrance	(Fast Ship)	->	Bottom Right Ship Room Exit	(Bottom Right Ship Room)
Bottom Far Right Ship Room Entrance	(Fast Ship)	->	Bottom Far Right Ship Room Exit	(Bottom Far Right Ship Room)
Captains Room Entrance	(Captains Passage)	->	Captains Room Exit	(Captains Room)
Captains Passage 	(Captains Passage)	->	Fast Ship Ladder West 	(Fast Ship B1F West)
Fast Ship 1F Down 	(Fast Ship)	->	Fast Ship Ladder East 	(Fast Ship B1F East)
Top Far Right Ship Room Exit	(Top Far Right Ship Room)	->	Top Far Right Ship Room Entrance	(Fast Ship)
Top Right Ship Room Exit	(Top Right Ship Room)	->	Top Right Ship Room Entrance	(Fast Ship)
Top Left Ship Room Exit	(Top Left Ship Room)	->	Top Left Ship Room Entrance	(Fast Ship)
Top Far Left Ship Room Exit	(Top Far Left Ship Room)	->	Top Far Left Ship Room Entrance	(Fast Ship)
Bottom Far Left Ship Room Exit	(Bottom Far Left Ship Room)	->	Bottom Far Left Ship Room Entrance	(Fast Ship)
Bottom Far Left Ship Room Exit 2	(Bottom Far Left Ship Room)	->	Bottom Far Left Ship Room Entrance	(Fast Ship)
Bottom Left Ship Room Exit	(Bottom Left Ship Room)	->	Bottom Left Ship Room Entrance	(Fast Ship)
Bottom Left Ship Room Exit 2	(Bottom Left Ship Room)	->	Bottom Left Ship Room Entrance	(Fast Ship)
Bottom Right Ship Room Exit	(Bottom Right Ship Room)	->	Bottom Right Ship Room Entrance	(Fast Ship)
Bottom Right Ship Room Exit 2	(Bottom Right Ship Room)	->	Bottom Right Ship Room Entrance	(Fast Ship)
Bottom Far Right Ship Room Exit	(Bottom Far Right Ship Room)	->	Bottom Far Right Ship Room Entrance	(Fast Ship)
Bottom Far Right Ship Room Exit 2	(Bottom Far Right Ship Room)	->	Bottom Far Right Ship Room Entrance	(Fast Ship)
Captains Room Exit	(Captains Room)	->	Captains Room Entrance	(Captains Passage)
Captains Room Exit 2	(Captains Room)	->	Captains Room Entrance	(Captains Passage)
Fast Ship Ladder West 	(Fast Ship B1F West)	->	Captains Passage 	(Captains Passage)
Fast Ship Ladder East 	(Fast Ship B1F East)	->	Fast Ship 1F Down 	(Fast Ship)
OLIVINE_PORT_PASSAGE Exit	(Olivine Port House)	->	OLIVINE_PORT_PASSAGE Entrance	(Olivine)
OLIVINE_PORT_PASSAGE Exit 2	(Olivine Port House)	->	OLIVINE_PORT_PASSAGE Entrance 2	(Olivine)
Olivine Port House to Corridor 	(Olivine Port House)	->	Olivine Port Passage Corridor 	(Olivine Port Corridor)
Olivine Port Passage Corridor 	(Olivine Port Corridor)	->	Olivine Port House to Corridor 	(Olivine Port House)
OLIVINE_PORT Entrance	(Olivine Port Corridor)	->	Olivine Port Exit	(Olivine Port)
VERMILION_PORT_PASSAGE Exit	(Vermilion Port House)	->	VERMILION_PORT_PASSAGE Entrance	(Vermilion)
VERMILION_PORT_PASSAGE Exit 2	(Vermilion Port House)	->	VERMILION_PORT_PASSAGE Entrance 2	(Vermilion)
Vermilion Port House to Corridor 	(Vermilion Port House)	->	Vermilion Port Passage Corridor 	(Vermilion Port Passage Corridor)
Vermilion Port Passage Corridor 	(Vermilion Port Passage Corridor)	->	Vermilion Port House to Corridor 	(Vermilion Port House)
VERMILION_PORT Entrance	(Vermilion Port Passage Corridor)	->	VERMILION_PORT Exit	(Vermilion Port)
Mount Moon Square North Entrance	(Mt. Moon Square)	->	Mount Moon Shop Passage Out Exit	(Mount Moon Shop Passage Out)
Mount Moon Sqaure South Entrance	(Mt. Moon Square)	->	Mount Moon Shop Passage In Exit	(Mount Moon Shop Passage In)
MOUNT_MOON_GIFT_SHOP Entrance	(Mt. Moon Square)	->	MOUNT_MOON_GIFT_SHOP Exit	(Mount Moon Gift Shop)
MOUNT_MOON_GIFT_SHOP Exit	(Mount Moon Gift Shop)	->	MOUNT_MOON_GIFT_SHOP Entrance	(Mt. Moon Square)
MOUNT_MOON_GIFT_SHOP Exit 2	(Mount Moon Gift Shop)	->	MOUNT_MOON_GIFT_SHOP Entrance	(Mt. Moon Square)
TIN_TOWER_ROOF Exit	(Tin Tower Roof)	->	Tin Tower Roof Entrance	(Tin Tower 9F Center)
INDIGO_PLATEAU_POKECENTER_1F Exit	(Indigo Plateau)	->	INDIGO_PLATEAU_POKECENTER_1F Entrance	(Route 23)
INDIGO_PLATEAU_POKECENTER_1F Exit 2	(Indigo Plateau)	->	INDIGO_PLATEAU_POKECENTER_1F Entrance 2	(Route 23)
E4 Entrance	(Indigo Plateau)	->	WILLS_ROOM Exit	(Wills Room)
WILLS_ROOM Exit	(Wills Room)	->	E4 Entrance	(Indigo Plateau)
KOGAS_ROOM Entrance	(Wills Room)	->	KOGAS_ROOM Exit	(Kogas Room)
KOGAS_ROOM Entrance 2	(Wills Room)	->	KOGAS_ROOM Exit 2	(Kogas Room)
KOGAS_ROOM Exit	(Kogas Room)	->	KOGAS_ROOM Entrance	(Wills Room)
KOGAS_ROOM Exit 2	(Kogas Room)	->	KOGAS_ROOM Entrance 2	(Wills Room)
BRUNOS_ROOM Entrance	(Kogas Room)	->	BRUNOS_ROOM Exit	(Brunos Room)
BRUNOS_ROOM Entrance 2	(Kogas Room)	->	BRUNOS_ROOM Exit 2	(Brunos Room)
BRUNOS_ROOM Exit	(Brunos Room)	->	BRUNOS_ROOM Entrance	(Kogas Room)
BRUNOS_ROOM Exit 2	(Brunos Room)	->	BRUNOS_ROOM Entrance 2	(Kogas Room)
KARENS_ROOM Entrance	(Brunos Room)	->	KARENS_ROOM Exit	(Karens Room)
KARENS_ROOM Entrance 2	(Brunos Room)	->	KARENS_ROOM Exit 2	(Karens Room)
KARENS_ROOM Exit	(Karens Room)	->	KARENS_ROOM Entrance	(Brunos Room)
KARENS_ROOM Exit 2	(Karens Room)	->	KARENS_ROOM Entrance 2	(Brunos Room)
LANCES_ROOM Entrance	(Karens Room)	->	LANCES_ROOM Exit	(Lances Room)
LANCES_ROOM Entrance 2	(Karens Room)	->	LANCES_ROOM Exit 2	(Lances Room)
LANCES_ROOM Exit	(Lances Room)	->	LANCES_ROOM Entrance	(Karens Room)
LANCES_ROOM Exit 2	(Lances Room)	->	LANCES_ROOM Entrance 2	(Karens Room)
HALL_OF_FAME Entrance	(Lances Room)	->	HALL_OF_FAME Exit	(Hall Of Fame)
HALL_OF_FAME Entrance 2	(Lances Room)	->	HALL_OF_FAME Exit 2	(Hall Of Fame)
HALL_OF_FAME Exit	(Hall Of Fame)	->	HALL_OF_FAME Entrance	(Lances Room)
HALL_OF_FAME Exit 2	(Hall Of Fame)	->	HALL_OF_FAME Entrance 2	(Lances Room)
FUCHSIA_MART Exit	(Fuchsia Mart)	->	FUCHSIA_MART Entrance	(Fuchsia Back)
FUCHSIA_MART Exit 2	(Fuchsia Mart)	->	FUCHSIA_MART Entrance	(Fuchsia Back)
SAFARI_ZONE_MAIN_OFFICE Exit	(Safari Zone Office)	->	SAFARI_ZONE_MAIN_OFFICE Entrance	(Fuchsia)
SAFARI_ZONE_MAIN_OFFICE Exit 2	(Safari Zone Office)	->	SAFARI_ZONE_MAIN_OFFICE Entrance	(Fuchsia)
FUCHSIA_GYM Exit	(Fuchsia Gym)	->	FUCHSIA_GYM Entrance	(Fuchsia)
FUCHSIA_GYM Exit 2	(Fuchsia Gym)	->	FUCHSIA_GYM Entrance	(Fuchsia)
BILLS_BROTHERS_HOUSE Exit	(Fuchsia Bills Brothers House)	->	BILLS_BROTHERS_HOUSE Entrance	(Fuchsia)
BILLS_BROTHERS_HOUSE Exit 2	(Fuchsia Bills Brothers House)	->	BILLS_BROTHERS_HOUSE Entrance	(Fuchsia)
FUCHSIA_POKECENTER_1F Exit	(Fuchsia Center)	->	FUCHSIA_POKECENTER_1F Entrance	(Fuchsia)
FUCHSIA_POKECENTER_1F Exit 2	(Fuchsia Center)	->	FUCHSIA_POKECENTER_1F Entrance	(Fuchsia)
X	(X)	->	FUCHSIA_POKECENTER_1F Exit 2 2	(Fuchsia Center)
SAFARI_ZONE_WARDENS_HOME Exit	(Wardens House)	->	SAFARI_ZONE_WARDENS_HOME Entrance	(Fuchsia)
SAFARI_ZONE_WARDENS_HOME Exit 2	(Wardens House)	->	SAFARI_ZONE_WARDENS_HOME Entrance	(Fuchsia)
Route 15 to Fuschia Gate Exit	(Fuchsia/Route 15 Gate)	->	Fuchsia To Route 15 Gate Entrance	(Fuchsia)
Route 15 to Fuschia Gate Exit 2	(Fuchsia/Route 15 Gate)	->	Fuchsia To Route 15 Gate Entrance 2	(Fuchsia)
Fuschia to Route 15 Exit	(Fuchsia/Route 15 Gate)	->	Route 15 to Fuschia Gate Entrance	(East Kanto)
Fuschia to Route 15 Exit 2	(Fuchsia/Route 15 Gate)	->	Route 15 to Fuschia Gate Entrance 2	(East Kanto)
LAVENDER_POKECENTER_1F Exit	(Lavender Center)	->	LAVENDER_POKECENTER_1F Entrance	(East Kanto)
LAVENDER_POKECENTER_1F Exit 2	(Lavender Center)	->	LAVENDER_POKECENTER_1F Entrance	(East Kanto)
X	(X)	->	LAVENDER_POKECENTER_1F Exit 2 2	(Lavender Center)
MR_FUJIS_HOUSE Exit	(Fujis House)	->	MR_FUJIS_HOUSE Entrance	(East Kanto)
MR_FUJIS_HOUSE Exit 2	(Fujis House)	->	MR_FUJIS_HOUSE Entrance	(East Kanto)
LAVENDER_SPEECH_HOUSE Exit	(Lavender Speech House)	->	LAVENDER_SPEECH_HOUSE Entrance	(East Kanto)
LAVENDER_SPEECH_HOUSE Exit 2	(Lavender Speech House)	->	LAVENDER_SPEECH_HOUSE Entrance	(East Kanto)
LAVENDER_NAME_RATER Exit	(Lavender Name Rater)	->	LAVENDER_NAME_RATER Entrance	(East Kanto)
LAVENDER_NAME_RATER Exit 2	(Lavender Name Rater)	->	LAVENDER_NAME_RATER Entrance	(East Kanto)
LAVENDER_MART Exit	(Lavender Mart)	->	LAVENDER_MART Entrance	(East Kanto)
LAVENDER_MART Exit 2	(Lavender Mart)	->	LAVENDER_MART Entrance	(East Kanto)
SOUL_HOUSE Exit	(Soul House)	->	SOUL_HOUSE Entrance	(East Kanto)
SOUL_HOUSE Exit 2	(Soul House)	->	SOUL_HOUSE Entrance	(East Kanto)
LAV_RADIO_TOWER_1F Exit	(Lavender Radio Tower)	->	LAV_RADIO_TOWER_1F Entrance	(East Kanto)
LAV_RADIO_TOWER_1F Exit 2	(Lavender Radio Tower)	->	LAV_RADIO_TOWER_1F Entrance	(East Kanto)
Route 8 to Saffron Gate 	(Saffron/Route 8 Gate)	->	Saffron to Route 8 Gate Entrance	(Saffron)
Route 8 to Saffron Gate  2	(Saffron/Route 8 Gate)	->	Saffron to Route 8 Gate Entrance 2	(Saffron)
Saffron to Route 8 Gate 	(Saffron/Route 8 Gate)	->	Route 8 to Saffron Gate Entrance	(West Kanto)
Saffron to Route 8 Gate  2	(Saffron/Route 8 Gate)	->	Route 8 to Saffron Gate Entrance 2	(West Kanto)
ROUTE_12_SUPER_ROD_HOUSE Exit	(Super Rod House)	->	ROUTE_12_SUPER_ROD_HOUSE Entrance	(East Kanto)
ROUTE_12_SUPER_ROD_HOUSE Exit 2	(Super Rod House)	->	ROUTE_12_SUPER_ROD_HOUSE Entrance	(East Kanto)
SILVER_CAVE_POKECENTER_1F Exit	(Silver Center)	->	SILVER_CAVE_POKECENTER_1F Entrance	(Silver Outside)
SILVER_CAVE_POKECENTER_1F Exit 2	(Silver Center)	->	SILVER_CAVE_POKECENTER_1F Entrance	(Silver Outside)
ROUTE_28_STEEL_WING_HOUSE Exit	(Steel Wing House)	->	ROUTE_28_STEEL_WING_HOUSE Entrance	(28 Cut)
ROUTE_28_STEEL_WING_HOUSE Exit 2	(Steel Wing House)	->	ROUTE_28_STEEL_WING_HOUSE Entrance	(28 Cut)
CELADON_DEPT_STORE_1F Exit	(Celadon Dept. Store)	->	CELADON_DEPT_STORE_1F Entrance	(Celadon)
CELADON_DEPT_STORE_1F Exit 2	(Celadon Dept. Store)	->	CELADON_DEPT_STORE_1F Entrance	(Celadon)
Celadon Dept. Store 1F Up 	(Celadon Dept. Store)	->	Celadon Dept. Store 2F Down 	(Celadon Dept. Store)
Celadon Dept. Store 2F Up 	(Celadon Dept. Store)	->	Celadon Dept.Store 3F Down 	(Celadon Dept. Store)
Celadon Dept. Store 2F Down 	(Celadon Dept. Store)	->	Celadon Dept. Store 1F Up 	(Celadon Dept. Store)
Celadon Dept.Store 3F Down 	(Celadon Dept. Store)	->	Celadon Dept. Store 2F Up 	(Celadon Dept. Store)
Celadon Dept. Store 3F Up 	(Celadon Dept. Store)	->	Celadon Dept.Store 4F Down 	(Celadon Dept. Store)
Celadon Dept. Store 4F Up 	(Celadon Dept. Store)	->	Celadon Dept. Store 5F Down 	(Celadon Dept. Store)
